ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_S1ZR0TF,2010-07-19,2011-07-17,Female,37,2010-07-19,1,JEEP,,Honda,,,CarSafe,0
ID_1YBDW92,2010-07-16,2011-07-15,Male,29,2010-07-16,1,JEEP,Ash,TOYOTA,,,Car Classic,0
ID_2J5WCH3,2010-08-15,2011-08-14,Male,48,2010-08-15,1,,,,,,CarSafe,0
ID_1YSVH9Q,2010-12-09,2011-12-08,Male,32,2010-12-09,1,,,,,,CarSafe,0
ID_14TM3RU,2010-10-10,2011-10-09,Female,45,2010-10-10,1,Saloon,Red,Kia,,,Car Classic,0
ID_RTL70LE,2010-04-26,2011-04-25,Male,20,2010-04-26,1,Saloon,,TOYOTA,,,CarSafe,0
ID_YG99TP8,2010-02-22,2011-02-21,Female,47,2010-02-22,1,Saloon,,Honda,,,CarSafe,0
ID_UOC2QXO,2010-02-18,2011-02-17,Male,49,2010-02-18,1,JEEP,Black,TOYOTA,Lekki,Lagos,Car Classic,0
ID_UWA0QAJ,2010-06-25,2011-06-24,Male,46,2010-06-25,1,Saloon,Wine,TOYOTA,,,Car Classic,1
ID_C8SUXNF,2010-05-15,2011-05-14,Male,41,2010-05-15,1,Saloon,Blue,TOYOTA,,,Car Classic,0
ID_FTLR82E,2010-04-16,2011-04-15,Male,50,2010-04-16,3,Tipper Truck,,Mercedes,,,CVTP,0
ID_QCGLCK5,2010-08-19,2011-08-18,Male,39,2010-08-19,1,,,,,,CarSafe,0
ID_K3BFL2M,2010-02-07,2011-02-06,Male,50,2010-02-07,1,Saloon,,Mercedes,,,CarSafe,0
ID_UULXUSM,2010-04-25,2011-04-24,Male,63,2010-04-25,1,Saloon,Grey,TOYOTA,Lekki,Lagos,Car Classic,0
ID_V1T343M,2010-01-21,2011-01-20,Female,77,2010-01-21,2,Saloon,As Attached,Hyundai,Ilorin East,Ilorin-East,CarSafe,0
ID_1L7KXZW,2010-07-22,2011-07-21,Female,7,2010-07-22,1,JEEP,Blue,TOYOTA,Ijebu Ode,Ijebu-Ode,Car Classic,0
ID_O8W1B7P,2010-09-05,2011-09-03,Female,35,2010-09-05,1,,,,,,CarSafe,0
ID_YWPC9WZ,2010-11-01,2011-10-31,Male,57,2010-11-01,1,JEEP,Grey,Lexus,,,Car Classic,0
ID_0C14U0E,2010-10-11,2011-10-09,Male,41,2010-10-11,1,,,,,,CarSafe,0
ID_49UXBG7,2010-09-10,2011-09-09,Female,53,2010-09-10,1,Saloon,Grey,TOYOTA,Olorunsogo,Benue,Car Classic,0
ID_OA4GJK5,2010-05-28,2011-05-27,Female,40,2010-05-28,1,Saloon,,Mercedes,,,CarSafe,0
ID_H1J04UI,2010-12-19,2011-12-18,Female,38,2010-12-19,1,JEEP,Black,TOYOTA,,,Car Classic,0
ID_C5D4PXS,2010-04-11,2011-04-10,,120,2010-04-11,1,,Black,Lexus,Victoria Island,Lagos,Customized Motor,0
ID_0ENFSCX,2010-08-15,2011-08-14,Male,20,2010-08-15,1,,,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_B6G2LIJ,2010-01-22,2011-01-21,Male,35,2010-01-22,1,Saloon,Wine,TOYOTA,IBA,Benue,Car Classic,0
ID_BWB5APZ,2010-07-04,2011-07-03,Female,45,2010-07-04,1,Saloon,,Hyundai,,,CarSafe,0
ID_0D57898,2010-08-20,2011-02-17,Male,55,2010-08-20,3,,,,Lekki,Lagos,Car Classic,0
ID_4JXPURX,2010-06-18,2011-06-17,Female,38,2010-06-18,1,Saloon,,Ford,,,CarSafe,0
ID_LFC2HS3,2010-07-25,2011-07-24,Male,40,2010-07-25,1,Saloon,,TOYOTA,,,CarSafe,0
ID_7L7LTRV,2010-05-23,2011-05-22,Male,33,2010-05-23,1,JEEP,Green,Lexus,,,Car Classic,0
ID_PQTGRS0,2010-04-19,2011-04-18,Male,48,2010-04-19,1,JEEP,,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Customized Motor,0
ID_LOX0AIO,2010-12-10,2011-12-05,Male,44,2010-12-10,2,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,0
ID_LFUOOAL,2010-11-13,2011-11-11,Male,49,2010-11-13,1,,,,,,CarSafe,0
ID_CGORML8,2010-06-28,2011-06-27,Female,45,2010-06-28,1,Saloon,,Mercedes,,,Car Classic,0
ID_ZP3WMDJ,2010-11-01,2011-10-31,Male,38,2010-11-01,1,,,,,,CarSafe,0
ID_ONWC2EF,2010-01-03,2011-01-02,Male,70,2010-01-03,1,Saloon,,TOYOTA,,,CarSafe,0
ID_C8W76EB,2010-06-17,2011-06-16,Male,39,2010-06-17,1,Truck,White,Iveco,Victoria Island,Lagos,CVTP,0
ID_C3J2V78,2010-01-17,2011-01-16,Female,63,2010-01-17,1,Saloon,Black,Hyundai,Benin,Edo,Car Classic,0
ID_Z4701HH,2010-02-26,2011-02-25,Entity,10,2010-02-26,3,,Black,Ford,Abuja Municipal,Abuja-Municipal,CVTP,1
ID_6XH1BSI,2010-02-18,2011-02-17,Male,52,2010-02-18,4,Saloon,,TOYOTA,Victoria Island,Lagos,Customized Motor,0
ID_HOAV4RH,2010-10-11,2011-02-03,Male,40,2010-10-11,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_WFBDPU6,2010-10-17,2011-10-16,Male,44,2010-10-17,2,,,,Anambra East,Anambra-East,CarSafe,0
ID_2NAN4SX,2010-03-27,2011-03-26,,120,2010-03-27,1,Saloon,,Hyundai,Victoria Island,Lagos,Customized Motor,0
ID_LBGAL6D,2010-05-20,2011-05-19,Male,35,2010-05-20,1,Saloon,White,TOYOTA,,,Car Classic,1
ID_7XVQHSQ,2010-02-08,2011-02-07,Female,66,2010-02-08,1,JEEP,White,Ford,Festac,Benue,Car Classic,0
ID_3XMQYMR,2010-01-31,2011-01-30,Male,49,2010-01-31,1,Saloon,As Attached,TOYOTA,,,CarSafe,0
ID_DJFM765,2010-12-17,2011-12-16,Male,65,2010-12-17,1,,,,Victoria Island,Lagos,Car Classic,0
ID_5K9PFZT,2010-11-21,2011-11-20,Male,72,2010-11-21,1,Saloon,Black,Honda,,,Car Classic,0
ID_L1QRU7U,2010-10-15,2011-01-13,Female,36,2010-10-15,1,,,,,,Car Classic,0
ID_SIN7NLM,2010-01-31,2011-01-30,Male,33,2010-01-31,1,JEEP,,Mercedes,Benin,Edo,Car Classic,1
ID_2VWXL27,2010-11-07,2011-11-06,Female,31,2010-11-07,1,,,,Victoria Island,Lagos,Car Classic,0
ID_DDDUQZE,2010-12-20,2011-12-19,Male,47,2010-12-20,1,JEEP,,Lexus,,,CarSafe,0
ID_1NB89Q5,2010-02-23,2011-01-22,Female,39,2010-02-23,1,Saloon,Silver,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_RRC2FYR,2010-01-10,2011-01-09,Female,20,2010-01-10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UKAV9LU,2010-10-21,2011-01-31,Male,55,2010-10-21,3,JEEP,Black,Lexus,Victoria Island,Lagos,Car Classic,0
ID_JDWF9Z2,2010-08-26,2011-08-25,Female,73,2010-08-26,1,Saloon,Black,TOYOTA,Isolo,Benue,Car Classic,0
ID_XGZBQG2,2010-03-25,2011-03-24,Male,33,2010-03-25,1,Saloon,Silver,TOYOTA,Isolo,Benue,Car Classic,1
ID_SGR7LPP,2010-12-06,2011-12-05,Male,44,2010-12-06,1,,,,,,Car Classic,0
ID_1YVXEJZ,2010-06-01,2011-05-31,Entity,93,2010-06-01,7,Saloon,,TOYOTA,Lagos Island,Lagos,CarSafe,0
ID_AYM5JZM,2010-12-12,2011-06-11,Male,38,2010-12-12,2,,,,Ilupeju,Lagos,Car Classic,0
ID_7MOO3RL,2010-05-24,2011-05-23,Female,44,2010-05-24,2,,Black,TOYOTA,,,Car Classic,0
ID_DPIPY38,2010-03-21,2011-03-20,Male,50,2010-03-21,1,Saloon,,Nissan,,,CarSafe,0
ID_A1NRGZU,2010-01-02,2011-01-01,Male,42,2010-01-02,1,Saloon,Black,Hyundai,,,Car Classic,1
ID_F3K45WK,2010-04-03,2011-04-02,Male,42,2010-04-03,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_YANLCOR,2010-07-01,2011-06-30,Female,43,2010-07-01,1,Saloon,,TOYOTA,,,CarSafe,0
ID_EGNID9A,2010-06-25,2011-06-24,Female,70,2010-06-25,2,Saloon,,TOYOTA,Benin,Edo,Car Classic,0
ID_QJNF7YA,2010-05-09,2011-05-08,Male,31,2010-05-09,1,Saloon,,TOYOTA,,,CarSafe,0
ID_U8E53Y3,2010-01-07,2011-01-06,Male,46,2010-01-07,1,,Black,Honda,,,Car Classic,1
ID_8H74USN,2010-07-04,2011-07-03,,20,2010-07-04,1,Truck,Blue,Mercedes,Victoria Island,Lagos,CVTP,0
ID_UHCZ8XT,2010-01-21,2011-01-20,Female,31,2010-01-21,1,,Blue,TOYOTA,Victoria Island,Lagos,Car Plus,0
ID_DG62M85,2010-01-30,2011-01-29,Male,29,2010-01-30,1,Saloon,As Attached,Lexus,,,Car Classic,1
ID_7U9HNZY,2010-04-24,2011-04-23,Female,5,2010-04-24,1,JEEP,Green,Nissan,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
ID_BU5ZV38,2010-02-13,2011-02-12,Male,50,2010-02-13,1,Saloon,,Mercedes,,,CarSafe,0
ID_AZ0PBNA,2010-07-11,2011-07-10,Male,36,2010-07-11,1,Saloon,,Volvo,,,CarSafe,0
ID_21TCB94,2010-03-12,2011-03-11,Female,49,2010-03-12,1,,,Ford,Eti-Osa,Eti-Osa,Car Classic,0
ID_0TB0K22,2010-11-06,2011-06-26,Male,36,2010-11-06,1,Saloon,As Attached,TOYOTA,,,Car Classic,1
ID_6B1ZQPT,2010-03-09,2011-03-07,Male,53,2010-03-09,1,Saloon,Grey,TOYOTA,,,Car Classic,0
ID_E4CBTJK,2010-09-05,2011-04-17,Male,36,2010-09-05,2,Saloon,Silver,TOYOTA,OGUDU,Benue,Car Classic,1
ID_XY49VJS,2010-05-06,2011-05-05,Male,51,2010-05-06,2,Saloon,Black,Honda,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_49PBBSK,2010-11-29,2011-11-28,Female,60,2010-11-29,1,Saloon,,Kia,,,Car Classic,0
ID_KK7AGQQ,2010-09-28,2011-09-27,Male,33,2010-09-28,1,Saloon,,TOYOTA,,,CarSafe,0
ID_IJ416UT,2010-12-12,2011-12-11,Female,51,2010-12-12,1,JEEP,Black,Land Rover.,Eti-Osa,Eti-Osa,Car Classic,0
ID_796MV0U,2010-10-30,2011-06-05,Male,34,2010-10-30,1,,,,,,Car Classic,1
ID_0G53YNR,2010-05-07,2011-05-05,Male,47,2010-05-07,1,Saloon,,TOYOTA,,,Car Classic,0
ID_VZ5BC57,2010-02-25,2011-02-24,Entity,30,2010-02-25,1,Saloon,Black,Hyundai,Lagos Island,Lagos,Car Classic,0
ID_W8CFKK5,2010-06-01,2011-05-31,Entity,93,2010-06-01,7,,As Attached,.,Lagos Island,Lagos,CVTP,0
ID_UA7MF3A,2010-08-22,2011-08-21,Male,39,2010-08-22,2,Saloon,,Audi,,,Car Classic,0
ID_A075Q5Z,2010-05-23,2011-05-22,Male,41,2010-05-23,1,Saloon,,Lexus,,,CarSafe,0
ID_MQ6816Y,2010-06-13,2011-06-12,Female,40,2010-06-13,1,Saloon,,Honda,,,CarSafe,0
ID_4JK17EW,2010-12-13,2011-12-12,Male,30,2010-12-13,1,,,,,,Car Classic,0
ID_YZRX8V1,2010-11-02,2011-10-31,Male,38,2010-11-02,3,,,Honda,Alimosho,Lagos,Car Classic,0
ID_EUU3LR9,2010-09-18,2011-08-25,Male,37,2010-09-18,1,,,,,,Car Classic,0
ID_MF447MR,2010-12-21,2011-12-20,Male,53,2010-12-21,1,Saloon,,Mercedes,,,CarSafe,0
ID_91SQYM4,2010-04-05,2011-04-04,Female,40,2010-04-05,1,Saloon,,TOYOTA,,,CarSafe,0
ID_NS7ZG47,2010-09-19,2011-09-18,Female,33,2010-09-19,1,,,,,,Car Classic,0
ID_M3WJ0TX,2010-10-24,2011-10-23,Joint Gender,73,2010-10-24,1,Saloon,Grey,Hyundai,Lagos Mainland,Lagos,Car Classic,0
ID_96MK7PE,2010-07-17,2011-07-16,Male,31,2010-07-17,1,Saloon,,TOYOTA,,,Car Classic,0
ID_36CIRQQ,2010-09-12,2011-03-05,Male,3,2010-09-12,1,,,,Festac,Benue,Car Classic,0
ID_LLUH37X,2010-09-27,2011-09-26,Male,50,2010-09-27,1,,,,Ikorodu,Lagos,CarSafe,0
ID_RIDXUK1,2010-02-05,2011-02-04,Male,44,2010-02-05,1,Saloon,,TOYOTA,,,CarSafe,0
ID_JEECPL1,2010-12-30,2011-12-29,Male,120,2010-12-30,1,,,,Victoria Island,Lagos,Car Classic,0
ID_LPLWHQH,2010-04-19,2011-04-18,Female,84,2010-04-19,1,JEEP,Black,Lexus,,,Car Classic,0
ID_T9AP2LM,2010-01-05,2011-01-04,Male,36,2010-01-05,1,Saloon,,Mercedes,Somolu,Lagos,Car Classic,0
ID_XBU7TYE,2010-11-13,2011-05-13,Male,41,2010-11-13,1,,,,,,Car Classic,0
ID_F2LHGQM,2010-03-12,2011-03-11,,29,2010-03-12,1,Saloon,,Mercedes,Badagry,Benue,Car Classic,1
ID_VPXQOTR,2010-07-02,2011-07-01,Male,69,2010-07-02,1,Saloon,,TOYOTA,,,CarSafe,0
ID_ERQS1H2,2010-01-02,2011-01-01,Female,1,2010-01-02,1,Saloon,,Kia,,,CarSafe,0
ID_A8U5CW1,2010-08-09,2011-08-08,Male,1,2010-08-09,1,,,,,,CarSafe,0
ID_SCI11OX,2010-07-16,2011-06-22,Male,120,2010-07-16,1,,Red,Iveco,Victoria Island,Lagos,CVTP,0
ID_X78PW27,2010-07-17,2011-07-16,Male,47,2010-07-17,3,Saloon,Green,Hyundai,Eti-Osa,Eti-Osa,CarSafe,0
ID_7CJ8EKI,2010-06-13,2011-06-12,Female,38,2010-06-13,1,Mini Bus,,Ford,,,CarSafe,0
ID_443S9IY,2010-03-21,2011-03-20,Male,1,2010-03-21,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_E7WBALV,2010-09-12,2011-03-05,Male,3,2010-09-12,1,,,,Festac,Benue,Car Classic,0
ID_HU8O0HU,2010-10-22,2010-12-31,,38,2010-10-22,1,JEEP,,Porsche,Victoria Island,Lagos,Customized Motor,0
ID_XQKJUTU,2010-11-07,2011-11-06,Male,49,2010-11-07,2,Saloon,As Attached,Hyundai,,,CarSafe,0
ID_4GMT4D1,2010-02-18,2011-01-14,Male,40,2010-02-18,1,Saloon,Black,TOYOTA,Shagamu,Ogun,Car Classic,0
ID_7IV36JQ,2010-01-10,2011-01-09,Male,80,2010-01-10,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_AIYMCZW,2010-03-08,2011-03-07,Entity,6,2010-03-08,1,Truck,White,DAF,Victoria Island,Lagos,CVTP,0
ID_K6WLN2B,2010-07-17,2011-07-16,Female,46,2010-07-17,4,JEEP,,Kia,Lagos Island,Lagos,Car Classic,1
ID_RICKIBC,2010-06-14,2011-06-12,Female,30,2010-06-14,1,Saloon,,TOYOTA,,,Car Plus,0
ID_862RHN4,2010-01-22,2011-01-21,Male,41,2010-01-22,1,Saloon,,TOYOTA,OGUDU,Benue,Car Classic,0
ID_04RDLQY,2010-07-08,2011-07-07,Male,42,2010-07-08,3,Truck,Green,Iveco,Abeokuta,Ogun,CVTP,0
ID_LX9UI35,2010-09-27,2011-09-26,Male,28,2010-09-27,1,,,,,,Car Classic,0
ID_LUI9I7J,2010-01-02,2011-01-01,Male,51,2010-01-02,1,Saloon,,Honda,,,CarSafe,0
ID_BRE6O1T,2010-11-13,2011-11-12,Male,43,2010-11-13,2,,,Hyundai,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_R86WGTG,2010-10-28,2011-10-27,Male,42,2010-10-28,2,JEEP,Black,Mercedes,Lagos Mainland,Lagos,Customized Motor,0
ID_6F3SKE5,2010-07-30,2011-07-29,Male,40,2010-07-30,1,Saloon,Red,TOYOTA,Shomolu,Benue,Car Classic,0
ID_LJ6LOAC,2010-08-25,2011-08-24,Female,45,2010-08-25,2,,,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Plus,0
ID_UQUWYVI,2010-09-12,2011-09-11,Male,44,2010-09-12,1,Saloon,As Attached,TOYOTA,GBAGADA,Benue,Car Classic,0
ID_XCIKS38,2010-05-10,2011-05-09,Male,44,2010-05-10,1,JEEP,Grey,Lexus,Lagos Mainland,Lagos,Car Classic,0
ID_A2LBVBR,2010-05-02,2011-05-01,Male,1,2010-05-02,1,Saloon,,Honda,,,CarSafe,0
ID_PV4D720,2010-01-23,2011-01-22,NOT STATED,35,2010-01-23,1,Saloon,Green,TOYOTA,,,Car Classic,1
ID_CHTSJNV,2010-07-25,2011-07-24,Male,44,2010-07-25,3,Saloon,Black,Volkswagen,Nsit Ubium,Nsit-Ubium,Car Plus,0
ID_BB5B924,2010-11-22,2011-11-21,Male,48,2010-11-22,1,,,,OGUN,Ogun,Car Classic,0
ID_SBA9GZL,2010-07-29,2011-07-28,Female,33,2010-07-29,1,Saloon,,TOYOTA,,,CarSafe,0
ID_13D8KE6,2010-05-16,2011-05-15,Entity,120,2010-05-16,2,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_8K1P1EV,2010-04-24,2011-04-23,Male,43,2010-04-24,2,Saloon,As Attached,TOYOTA,Ijebu Ode,Ijebu-Ode,Car Classic,0
ID_UFZHQYN,2010-04-18,2011-04-17,Male,37,2010-04-18,1,Saloon,Black,TOYOTA,Warri South,Warri-South,Car Classic,0
ID_BLSG8GA,2010-12-25,2011-12-23,Male,78,2010-12-25,1,,,,,,CarSafe,0
ID_VFEQTKV,2010-12-11,2011-12-10,Female,32,2010-12-11,1,,,,,,Car Classic,0
ID_KI5BOX8,2010-02-08,2011-02-07,Female,40,2010-02-08,1,JEEP,Brown,Mitsubishi,Eti-Osa,Eti-Osa,Car Classic,0
ID_9B4MQJY,2010-03-11,2011-03-10,Female,46,2010-03-11,1,,Blue,Mercedes,Victoria Island,Lagos,CVTP,0
ID_D6S10CY,2010-06-30,2011-06-28,Male,36,2010-06-30,1,Saloon,As Attached,Honda,,,CarSafe,0
ID_G7H87I8,2010-02-12,2011-02-11,Female,30,2010-02-12,2,Saloon,,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Plus,0
ID_8X3M3H9,2010-09-16,2010-12-31,,120,2010-09-16,4,,As Attached,.,Victoria Island,Lagos,Muuve,1
ID_OKEX8N6,2010-06-25,2011-05-12,Male,45,2010-06-25,1,Saloon,Blue,Hyundai,Asokoro District,Abuja,Car Classic,0
ID_5FR1NAP,2010-02-07,2011-02-06,Male,50,2010-02-07,1,Saloon,,TOYOTA,,,CarSafe,0
ID_IYS9DZQ,2010-12-03,2011-12-02,Female,49,2010-12-03,2,JEEP,,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_01P8CIZ,2010-07-27,2011-06-14,Male,20,2010-07-27,1,,Blue,Iveco,Abeokuta,Ogun,CVTP,0
ID_XDADDH6,2010-05-23,2011-05-22,Entity,26,2010-05-23,1,Saloon,Silver,Hyundai,Lagos Island,Lagos,Car Classic,0
ID_Q2UVP4L,2010-05-08,2011-05-07,Male,57,2010-05-08,1,Saloon,,Chevrolet,,,CarSafe,0
ID_BPOJTKE,2010-04-25,2011-04-24,Male,35,2010-04-25,1,Saloon,Black,TOYOTA,,,Car Classic,1
ID_7SDHDVF,2010-01-04,2011-01-03,Female,39,2010-01-04,1,Saloon,,Honda,,,CarSafe,0
ID_J95GEQG,2010-07-10,2011-07-09,Male,40,2010-07-10,1,Saloon,,Hyundai,,,CarSafe,0
ID_PEK6GLU,2010-11-05,2011-11-04,Male,39,2010-11-05,1,JEEP,,Lexus,,,CarSafe,0
ID_UX19XUV,2010-08-07,2011-08-06,Male,1,2010-08-07,1,,,,,,CarSafe,0
ID_2VYJTZX,2010-11-13,2011-11-12,Male,39,2010-11-13,1,,,,,,Car Plus,0
ID_EP8JORJ,2010-05-16,2011-05-15,Entity,120,2010-05-16,2,Pick Up,White,TOYOTA,Victoria Island,Lagos,CVTP,0
ID_XHMLOL1,2010-12-18,2011-12-17,,38,2010-12-18,1,,,,Victoria Island,Lagos,Car Classic,0
ID_L1DNA1J,2010-08-20,2011-08-19,Male,31,2010-08-20,1,,,,Ikorodu,Lagos,Car Classic,0
ID_O8MC9GY,2010-11-26,2011-04-20,Male,42,2010-11-26,1,,,,Warri,Delta,Car Classic,0
ID_Z129G1X,2010-09-23,2011-09-22,NOT STATED,40,2010-09-23,1,,,,,,CarSafe,0
ID_R0O4YP3,2010-08-23,2011-08-21,Male,50,2010-08-23,1,Saloon,Black,Mercedes,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_709I77Y,2010-11-08,2011-11-07,NOT STATED,37,2010-11-08,1,Shape Of Vehicle Chasis,White,Mercedes,,,Car Classic,0
ID_FH4O6V4,2010-06-25,2011-06-24,,39,2010-06-25,1,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,1
ID_QZL2NTV,2010-09-19,2011-09-18,Male,49,2010-09-19,2,,,Honda,Lagos Island,Lagos,Car Classic,0
ID_1DODO0F,2010-06-20,2011-06-19,Male,41,2010-06-20,1,JEEP,Grey,Honda,,,Car Classic,0
ID_9W1LFTQ,2010-01-08,2011-01-07,Male,40,2010-01-08,1,Saloon,,Ford,,,CarSafe,0
ID_SOIDSS4,2010-04-10,2011-04-09,Male,31,2010-04-10,1,Saloon,Black,Lexus,,,Car Classic,0
ID_X9ZL6KS,2010-10-09,2011-01-08,Male,36,2010-10-09,1,Saloon,,Honda,,,Car Plus,1
ID_D1P0VZE,2010-04-13,2011-04-12,Female,34,2010-04-13,1,Saloon,,TOYOTA,,,Car Classic,1
ID_X2T2GGX,2010-01-09,2011-01-08,Female,51,2010-01-09,1,Saloon,,Volkswagen,,,CarSafe,0
ID_EFVT7YR,2010-03-28,2011-03-27,Male,43,2010-03-28,2,Saloon,Black,Hyundai,,,Car Classic,0
ID_DHMPDJF,2010-04-30,2011-03-01,Male,37,2010-04-30,1,Saloon,As Attached,TOYOTA,Alimosho,Lagos,Car Classic,1
ID_2UQQB28,2010-12-29,2011-12-28,Male,48,2010-12-29,1,JEEP,Black,Range Rover,Oguta,Imo,Customized Motor,0
ID_FJW4EWD,2010-11-18,2011-05-11,Male,44,2010-11-18,2,Saloon,Red,TOYOTA,,,Car Classic,0
ID_0EHKMTL,2010-09-04,2011-09-03,Male,50,2010-09-04,2,JEEP,Black,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_V4P7U56,2010-04-15,2011-02-21,Male,44,2010-04-15,1,,Black,Mercedes,Eti-Osa,Eti-Osa,Car Classic,0
ID_RBJVL33,2010-08-05,2011-08-04,Male,50,2010-08-05,1,JEEP,Grey,Jeep,Orolu,Benue,Car Classic,1
ID_RQV6QEC,2010-11-06,2011-08-06,Male,52,2010-11-06,3,Saloon,Red,TOYOTA,Apapa,Lagos,Car Classic,1
ID_3YFHHHD,2010-12-04,2011-07-04,Female,62,2010-12-04,1,,,,,,Car Classic,0
ID_F6KXX10,2010-07-18,2011-07-17,Male,48,2010-07-18,1,JEEP,Black,TOYOTA,,,Car Classic,0
ID_2S5N0LC,2010-10-07,2011-10-06,Female,41,2010-10-07,1,,,,,,CarSafe,0
ID_EBDK9DI,2010-04-16,2011-04-15,Male,38,2010-04-16,1,,,TOYOTA,Lagos,Lagos,Car Classic,0
ID_78CY8JG,2010-10-11,2011-10-10,Male,30,2010-10-11,1,,As Attached,TOYOTA,Ajah,Lagos,Car Classic,0
ID_Z0Z6ZPN,2010-12-13,2011-12-12,Female,41,2010-12-13,1,,,,,,CarSafe,0
ID_21MB4SW,2010-01-30,2011-01-29,Male,30,2010-01-30,1,Saloon,,TOYOTA,Lagos,Lagos,Car Classic,1
ID_FM1IC4L,2010-04-25,2011-04-24,Male,33,2010-04-25,1,Saloon,,TOYOTA,,,CarSafe,0
ID_9L2XJGP,2010-08-19,2011-08-18,Male,45,2010-08-19,1,,,,,,Car Classic,0
ID_8LH63YA,2010-01-21,2011-01-20,Male,41,2010-01-21,2,Saloon,,Honda,Keffi,Nasarawa,Car Classic,0
ID_8A6LK1B,2010-05-02,2011-05-01,Female,70,2010-05-02,1,Saloon,,TOYOTA,Osogbo,Osun,Car Classic,0
ID_PRJTZR3,2010-01-30,2011-01-28,Female,35,2010-01-30,1,JEEP,Wine,Nissan,OGUN,Ogun,Car Classic,0
ID_RCPTYAT,2010-09-16,2011-09-15,Male,47,2010-09-16,2,,,,,,Car Classic,0
ID_SIU9O5A,2010-04-09,2011-04-08,Male,67,2010-04-09,2,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,1
ID_0KVEKCF,2010-09-09,2011-09-08,Female,34,2010-09-09,1,Saloon,Red,TOYOTA,Alimosho,Lagos,Car Classic,0
ID_0INLN8R,2010-06-07,2011-06-06,Male,37,2010-06-07,3,Saloon,,TOYOTA,,,CarSafe,0
ID_FZPO91X,2010-02-11,2011-02-11,Male,33,2010-02-11,1,Saloon,,TOYOTA,,,Car Classic,0
ID_5Z6QGXY,2010-05-21,2011-05-20,Female,55,2010-05-21,1,JEEP,Black,ACURA,,,Car Classic,0
ID_6H3M45U,2010-05-27,2011-05-26,Female,58,2010-05-27,1,Saloon,,TOYOTA,,,CarSafe,0
ID_JUBQUCS,2010-05-01,2011-04-30,Male,29,2010-05-01,1,Saloon,Red,TOYOTA,,,Car Classic,0
ID_4EPTASV,2010-09-30,2011-09-29,Male,30,2010-09-30,1,,,,,,CarSafe,0
ID_N76BLER,2010-01-28,2011-01-27,Female,32,2010-01-28,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_J4GG4NM,2010-02-28,2011-02-27,Male,31,2010-02-28,1,Saloon,,Volkswagen,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_FF3QSG2,2010-10-21,2011-10-20,Male,50,2010-10-21,1,Saloon,,TOYOTA,,,CarSafe,0
ID_9SQ62SA,2010-12-13,2011-06-11,Female,35,2010-12-13,1,,,,,,Car Classic,0
ID_I2YP2EP,2010-04-01,2011-03-30,Male,36,2010-04-01,1,Saloon,,TOYOTA,,,Car Classic,0
ID_5XM8MNN,2010-01-31,2011-01-25,Female,33,2010-01-31,1,Saloon,Blue,TOYOTA,ABULE EGBA,ABULE-EGBA,Car Classic,0
ID_U73S3RA,2010-03-18,2011-02-06,Male,38,2010-03-18,1,Saloon,,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_EAQ6L5N,2010-08-16,2011-08-15,Male,24,2010-08-16,2,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_5WC8SJD,2010-09-28,2011-09-27,Entity,20,2010-09-28,1,Saloon,Grey,Skoda,Ojodu,Lagos,Car Classic,0
ID_YAISW4F,2010-05-23,2011-05-22,Male,61,2010-05-23,1,Saloon,,Mazda,,,CarSafe,0
ID_LBBWF80,2010-11-08,2011-11-06,Female,35,2010-11-08,1,,,,,,CarSafe,0
ID_VLULLOF,2010-04-25,2011-04-24,Male,46,2010-04-25,1,,,Mercedes,Lagos,Lagos,Car Classic,0
ID_QN52G7B,2010-04-06,2011-04-05,Male,36,2010-04-06,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_YKKZY36,2010-03-07,2011-03-06,Male,49,2010-03-07,1,Saloon,,Hyundai,,,CarSafe,0
